BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,CASTLE HILL/UNIONPORT,03 THREE FAMILY DWELLINGS,1,3808,26,,C0,2138 WATSON AVENUE,,10472,3,0,3,"2,549","2,710",1930,1,C0,0,6/14/23
2,CASTLE HILL/UNIONPORT,03 THREE FAMILY DWELLINGS,1,3815,48,,C0,1009 HAVEMEYER AVENUE,,10472,3,0,3,"2,149","2,522",1965,1,C0,"855,000",1/17/24
2,CASTLE HILL/UNIONPORT,03 THREE FAMILY DWELLINGS,1,3815,117,,C0,2218 CHATTERTON AVENUE,,10472,3,0,3,"2,577","3,213",2004,1,C0,"995,000",8/16/23
2,CASTLE HILL/UNIONPORT,05 TAX CLASS 1 VACANT LAND,1B,3694,35,,V0,2258 BRUCKNER BOULEVARD,,10473,0,0,0,"2,575",0,,1,V0,"150,000",5/3/23
2,CASTLE HILL/UNIONPORT,06 TAX CLASS 1 - OTHER,1,3802,75,,G0,2021 POWELL AVENUE,,10472,0,0,0,"2,575",0,1930,1,G0,0,7/5/23
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3687,13,,C2,2112 QUIMBY AVENUE,,10473,5,0,5,"2,575","3,360",1931,2,C2,0,10/26/23
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3798,22,,C2,2024 BLACKROCK AVENUE,,10472,6,0,6,"4,440","5,429",2013,2,C2,0,12/28/23
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3806,20,,C3,2124 CHATTERTON AVENUE,,10472,4,0,4,"2,609","3,403",1927,2,C3,"900,000",11/16/23
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3806,25,,C3,2132 CHATTERTON AVENUE,,10472,4,0,4,"2,609","3,403",1927,2,C3,0,11/1/23
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3806,72,,C3,2121 BRUCKNER BLVD.,,10472,4,0,4,"2,609","3,403",1927,2,C3,0,3/1/24
2,CASTLE HILL/UNIONPORT,07 RENTALS - WALKUP APARTMENTS,2A,3807,21,,C3,2126 BLACKROCK AVE,,10472,4,0,4,"3,090","3,403",1927,2,C3,"1,150,000",11/30/23
2,CASTLE HILL/UNIONPORT,08 RENTALS - ELEVATOR APARTMENTS,2,3794,34,,D7,1988 NEWBOLD AVENUE,,10472,52,3,55,"11,500","66,342",1929,2,D7,0,6/27/23
2,CASTLE HILL/UNIONPORT,10 COOPS - ELEVATOR APARTMENTS,2,3794,13,,D4,"1966 NEWBOLD AVENUE, 1003",,10472,,,,,,1967,2,D4,"213,000",5/23/23
2,CASTLE HILL/UNIONPORT,10 COOPS - ELEVATOR APARTMENTS,2,3794,13,,D4,"1966 NEWBOLD AVENUE, 1501",,10472,,,,,,1967,2,D4,"190,000",1/17/24
2,CASTLE HILL/UNIONPORT,14 RENTALS - 4-10 UNIT,2A,3678,59,,S9,2045 LAFAYETTE AVE,,10473,2,2,4,"5,000","3,800",1965,2,S9,10,6/22/23
2,CASTLE HILL/UNIONPORT,14 RENTALS - 4-10 UNIT,2A,3678,59,,S9,2045 LAFAYETTE AVENUE,,10473,2,2,4,"5,000","3,800",1965,2,S9,"875,000",6/12/23
2,CASTLE HILL/UNIONPORT,14 RENTALS - 4-10 UNIT,2A,3685,40,,S3,849 CASTLE HILL AVE,,10473,3,1,4,"2,035","3,250",1931,2,S3,"800,000",5/19/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3787,41,,K1,1979 BRUCKNER BOULEVARD,,10472,0,1,1,"9,476","3,350",2008,4,K1,0,5/25/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3787,43,,K5,1959 BRUCKNER BLVD,,10472,0,1,1,"20,406","2,650",1969,4,K5,0,5/25/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3787,43,,K5,1959 BRUCKNER BOULEVARD,,10472,0,1,1,"20,406","2,650",1969,4,K5,0,6/20/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3787,43,,K5,1959 BRUCKNER BOULEVARD,,10472,0,1,1,"20,406","2,650",1969,4,K5,0,9/22/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3794,109,,K1,80 HUGH J GRANT CIRCLE,,10472,0,5,5,"10,650","10,392",1928,4,K1,"6,300,000",5/23/23
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3802,33,,K1,2054 CROSS BRONX EXPWY,,10472,0,3,3,"10,900","10,900",1925,4,K1,"2,315,000",2/13/24
2,CASTLE HILL/UNIONPORT,22 STORE BUILDINGS,4,3802,39,,K1,2056 CROSS BRONX EXPWY,,10472,0,1,1,"4,029","4,029",1925,4,K1,"450,000",10/6/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5625,115,,A2,69 MARINE,,10464,1,0,1,"6,003","1,266",1956,1,A2,0,6/28/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5625,212,,A1,70 BUCKLEY,,10464,1,0,1,"2,800","1,346",1915,1,A1,"735,000",11/27/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5626,258,,A2,40 EARLEY STREET,,10464,1,0,1,"4,750",790,1925,1,A2,0,2/14/24
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5626,271,,A1,68 EARLEY STREET,,10464,1,0,1,"2,375","1,080",1925,1,A1,0,12/13/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5626,326,,A5,40 WINTERS STREET,,10464,1,0,1,"2,660","1,780",1970,1,A5,0,4/13/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5626,482,,A5,104 CENTRE,,10464,1,0,1,"2,650","1,942",1960,1,A5,"254,426",11/27/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5627,96,,A2,100 SCHOFIELD STREET,,10464,1,0,1,"5,413",988,1920,1,A2,0,11/6/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5627,133,,A1,69 CENTRE STREET,,10464,1,0,1,"3,401","1,656",1901,1,A1,0,10/25/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5627,135,,A2,67 CENTRE STREET,,10464,1,0,1,"3,302","1,674",1901,1,A2,0,10/11/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5628,42,,A1,31 SCHOFIELD STREET,,10464,1,0,1,"5,250","2,374",1925,1,A1,10,8/31/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5628,114,,A5,104A CARROLL STREET,,10464,1,0,1,"2,500","1,500",1999,1,A5,0,4/11/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5628,134,,A2,95 SCHOFIELD STREET,,10464,1,0,1,"1,610",576,1930,1,A2,"400,000",11/9/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5628,135,,A6,93 SCHOFIELD STREET,,10464,1,0,1,"2,977",458,1920,1,A6,"395,000",9/14/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5629,123,,A1,44 HAWKINS STREET,,10464,1,0,1,"4,606","2,800",1965,1,A1,0,4/13/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5629,207,,A2,74 HAWKINS STREET,,10464,1,0,1,"3,760",880,1925,1,A2,"350,000",7/28/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5630,65,,A2,67 HAWKINS STREET,,10464,1,0,1,"3,000","1,008",1901,1,A2,0,8/29/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5631,1,,A1,2 BAY STREET,,10464,1,0,1,"8,601","3,200",1920,1,A1,0,6/26/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5631,8,,A1,14 BAY STREET,,10464,1,0,1,"6,000","1,140",1901,1,A1,0,6/26/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5631,44,,A2,43 FORDHAM STREET,,10464,1,0,1,"5,000","1,059",1920,1,A2,0,2/14/24
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5631,57,,A2,17 FORDHAM ST,,10464,1,0,1,"2,500",663,1920,1,A2,0,12/13/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5632,11,,A2,18 TIER,,10464,1,0,1,"2,802","1,058",1940,1,A2,"590,000",5/9/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5632,26,,A1,48 TIER STREET,,10464,1,0,1,"3,000","1,170",1920,1,A1,"250,000",10/19/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5632,104,,A2,66 TIER STREET,,10464,1,0,1,"2,500",516,1940,1,A2,"455,000",8/23/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5633,101,,A2,102 DITMARS STREET,,10464,1,0,1,"2,604","1,368",1935,1,A2,"390,000",4/11/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5633,148,,A1,104 TIER STREET,,10464,1,0,1,"2,616","1,312",1920,1,A1,"430,000",5/16/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5633,164,,A2,69 TIER STREET,,10464,1,0,1,"9,317","3,825",1950,1,A2,"965,000",5/25/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5634,71,,A2,75 DITMARS STREET,,10464,1,0,1,"7,500","1,944",1965,1,A2,0,6/19/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5636,62,,A2,639 MINNIEFORD AVENUE,,10464,1,0,1,"9,070","1,560",1971,1,A2,"479,008",9/21/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5637,91,,A1,186 ROCHELLE STREET,,10464,1,0,1,"9,200","1,318",1960,1,A1,"1,200,000",5/10/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5638,33,,A1,186 HORTON ST,,10464,1,0,1,"7,900","2,380",1901,1,A1,0,11/15/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5640,106,,A1,167 MARINE STREET,,10464,1,0,1,"3,500","2,070",1920,1,A1,0,2/6/24
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5641,6,,A1,128 CITY ISLAND AVENUE,,10464,1,0,1,"5,200","3,559",1920,1,A1,"630,000",12/29/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5643,16,,A1,156 HAWKINS STREET,,10464,1,0,1,"3,649","1,023",1930,1,A1,0,6/21/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5643,19,,A6,158R HAWKINS STREET,,10464,1,0,1,"2,574",893,1920,1,A6,0,6/21/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5643,60,,S1,300 CITY ISLAND AVENUE,,10464,1,1,2,"2,163","2,100",1932,1,S1,"560,000",9/22/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5643,93,,A2,282 BROWNS LANE,,10464,1,0,1,"3,113",970,1920,1,A2,0,2/7/24
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5644,160,,A1,144 REVILLE STREET,,10464,1,0,1,"2,377","1,424",2005,1,A1,"650,000",6/29/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5644,177,,A1,158 DITMARS,,10464,1,0,1,"3,910","1,574",1925,1,A1,"615,000",10/16/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5644,184,,A2,170 DITMARS STREET,,10464,1,0,1,"2,613",720,1945,1,A2,0,10/10/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5644,274,,A2,320 KING AVENUE,,10464,1,0,1,"3,848",700,1925,1,A2,0,9/12/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5644,278,,A2,328 KING AVENUE,,10464,1,0,1,"3,848",840,1925,1,A2,"400,000",7/21/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,30,,A2,437 MINNIEFORD AVENUE,,10464,1,0,1,"2,500",828,1940,1,A2,"570,000",5/1/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,43,,A9,153 DITMARS STREET,,10464,1,0,1,"2,500","1,636",1975,1,A9,"594,000",9/18/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,82,,A3,401 KING AVENUE,,10464,1,0,1,"5,000","2,272",1940,1,A3,"1,100,000",8/18/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,115,,A2,220 KIRBY STREET,,10464,1,0,1,"3,800","1,008",1940,1,A2,0,6/15/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,159,,A1,221 KIRBY,,10464,1,0,1,"7,500","2,276",1965,1,A1,"710,000",1/5/24
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5645,162,,A1,225 KIRBY STREET,,10464,1,0,1,"6,317","2,304",1932,1,A1,0,10/13/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5646,10,,S1,474 CITY ISLAND AVENUE,,10464,1,1,2,"2,237","1,200",1925,1,S1,"350,000",5/24/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5646,59,,A2,466 MINNIEFORD AVENUE,,10464,1,0,1,"2,500","1,680",1930,1,A2,0,10/26/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5648,34,,A1,611 KING AVENUE,,10464,1,0,1,"5,000","1,224",1925,1,A1,0,12/21/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5648,72,,A2,694 MINNIEFORD AVENUE,,10464,1,0,1,"2,500","1,578",1920,1,A2,0,8/17/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5648,185,,A2,670 KING AVENUE,,10464,1,0,1,"45,288","3,630",1950,1,A2,"1,125,000",7/5/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5648,192,,A1,678 KING AVENUE,,10464,1,0,1,"16,651","3,001",1870,1,A1,0,7/28/23
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5648,221,,A2,191 TERRACE STREET,,10464,1,0,1,"1,400",448,1920,1,A2,"130,000",9/15/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5625,111,,B2,77 MARINE STREET,,10464,2,0,2,"4,500","2,336",1955,1,B2,0,11/28/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5625,159,,B2,110 MARINE STREET,,10464,2,0,2,"4,140","2,448",1960,1,B2,"850,000",9/6/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5626,282,,B3,98 EARLEY STREET,,10464,2,0,2,"4,750","1,367",1940,1,B3,0,10/5/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5626,358,,B3,100 WINTERS STREET,,10464,2,0,2,"2,375","2,550",1925,1,B3,"675,000",10/11/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5626,475,,B3,84 CENTRE STREET,,10464,2,0,2,"3,841","1,760",1925,1,B3,0,4/21/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5627,88,,B2,84 SCHOFIELD STREET,,10464,2,0,2,"2,571","2,080",1910,1,B2,0,10/23/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5627,90,,B2,86 SCHOFIELD STREET,,10464,2,0,2,"2,842","2,040",1910,1,B2,"745,000",11/21/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5627,118,,B2,103 CENTRE STREET,,10464,2,0,2,"3,599","1,728",1920,1,B2,0,10/4/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5630,18,,B2,96 FORDHAM STREET,,10464,2,0,2,"4,615","2,636",1920,1,B2,"730,000",11/30/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5631,140,,S2,319 CITY ISLAND AVENUE,,10464,2,1,3,"3,400","2,600",1900,1,S2,"738,000",4/20/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5632,30,,B9,50 TIER STREET,,10464,2,0,2,"5,300",924,1920,1,B9,"500,000",10/19/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5633,104,,B2,106 DITMARS STREET,,10464,2,0,2,"2,604","2,250",1925,1,B2,"615,000",7/21/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5636,22,,B2,642 CITY ISLAND AVE,,10464,2,0,2,"5,530","1,738",1910,1,B2,"690,000",12/27/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5645,155,,B3,211 KIRBY STREET,,10464,2,0,2,"4,742","1,868",1940,1,B3,"919,000",11/30/23
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5646,114,,B2,478 KING AVENUE,,10464,2,0,2,"4,325","2,294",1925,1,B2,"1,145,000",3/28/24
2,CITY ISLAND,02 TWO FAMILY DWELLINGS,1,5647,181,,B1,199 CROSS STREET,,10464,2,0,2,"3,727","2,789",1996,1,B1,"60,000",10/3/23
2,CITY ISLAND,03 THREE FAMILY DWELLINGS,1,5647,100,,C0,568 MINNIEFORD AVENUE,,10464,3,0,3,"10,103","1,242",1910,1,C0,0,5/24/23
2,CITY ISLAND,04 TAX CLASS 1 CONDOS,1A,5641,1060,,R3,"170 SCHOFIELD STREET, 1-B",1-B,10464,1,,1,,,,1,R3,"558,000",2/2/24
2,CITY ISLAND,04 TAX CLASS 1 CONDOS,1A,5641,1086,,R3,"170 SCHOFIELD STREET, 3-I",3-I,10464,1,,1,,,,1,R3,"379,000",1/22/24
2,CITY ISLAND,04 TAX CLASS 1 CONDOS,1A,5642,1066,,R3,"5 DEEPWATER WAY, 66",66,10464,1,,1,,,,1,R3,"675,000",7/27/23
2,CITY ISLAND,04 TAX CLASS 1 CONDOS,1A,5643,1132,,R3,"65 ISLAND POINT, 65",65,10464,1,,1,,,2016,1,R3,"720,000",3/14/24
2,CITY ISLAND,04 TAX CLASS 1 CONDOS,1A,5643,1133,,R3,"67 ISLAND POINT, 67",67,10464,1,,1,,,2016,1,R3,"780,000",7/31/23
2,CITY ISLAND,05 TAX CLASS 1 VACANT LAND,1B,5625,118,,V0,N/A MARINE STREET,,10464,0,0,0,"1,493",0,,1,V0,0,6/28/23
2,CITY ISLAND,05 TAX CLASS 1 VACANT LAND,1B,5634,80,,V0,N/A DITMARS STREET,,10464,0,0,0,"41,000",0,,1,V0,0,6/19/23
2,CITY ISLAND,05 TAX CLASS 1 VACANT LAND,1B,5637,96,,V0,N/A ROCHELLE STREET,,10464,0,0,0,"3,200",0,,1,V0,"1,200,000",5/10/23
2,CITY ISLAND,05 TAX CLASS 1 VACANT LAND,1B,5643,69,,V0,160 FORDHAM STREET,,10464,0,0,0,"3,500",0,1955,1,V0,"360,000",1/18/24
2,CITY ISLAND,05 TAX CLASS 1 VACANT LAND,1B,5645,114,,V0,N/A KIRBY STREET,,10464,0,0,0,"3,603",0,,1,V0,0,6/15/23
2,CITY ISLAND,06 TAX CLASS 1 - OTHER,1,5640,105,,G0,169 MARINE STREET,,10464,0,0,0,"1,380",0,1925,1,G0,0,2/6/24
2,CITY ISLAND,07 RENTALS - WALKUP APARTMENTS,2A,5634,136,,C3,415 CITY ISLAND AVENUE,,10464,4,0,4,"8,036","4,050",1990,2,C3,"995,000",3/13/24
2,CITY ISLAND,07 RENTALS - WALKUP APARTMENTS,2A,5636,26,,C3,650 CITY ISLAND AVENUE,,10464,4,0,4,"8,775","2,607",1910,2,C3,"1,400,000",9/13/23
2,CITY ISLAND,07 RENTALS - WALKUP APARTMENTS,2A,5643,35,,C2,171 CAROLL STREET,,10464,5,0,5,"7,342","2,500",1935,2,C2,"900,000",6/6/23
2,CITY ISLAND,09 COOPS - WALKUP APARTMENTS,2,5628,8,,C6,"34A CARROLL STREET, 34A",,10464,,,,,,1920,2,C6,"290,000",5/2/23
2,CITY ISLAND,09 COOPS - WALKUP APARTMENTS,2C,5633,29,,C6,"33 TIER STREET, H3",,10464,,,,,,1900,2,C6,"460,000",9/26/23
2,CITY ISLAND,12 CONDOS - WALKUP APARTMENTS,2,5643,1013,,R2,"190 FORDHAM STREET, 11",11,10464,1,,1,,,1897,2,R2,"540,000",8/21/23
2,CITY ISLAND,22 STORE BUILDINGS,4,5625,99,,K1,105 CITY ISLAND AVENUE,,10464,0,1,1,"5,000","1,565",1956,4,K1,0,5/22/23
2,CITY ISLAND,22 STORE BUILDINGS,4,5625,99,,K1,105 CITY ISLAND AVENUE,,10464,0,1,1,"5,000","1,565",1956,4,K1,"750,000",7/7/23
2,CITY ISLAND,22 STORE BUILDINGS,4,5634,19,,K1,459 CITY ISLAND AVENUE,,10464,0,1,1,"212,950","10,177",2000,4,K1,0,2/1/24
2,CITY ISLAND-PELHAM STRIP,01 ONE FAMILY DWELLINGS,1,5651,240,,A2,11 ELM TREE LANE,,10464,1,0,1,"22,000","2,468",1965,1,A2,0,12/7/23
2,CO-OP CITY,22 STORE BUILDINGS,4,5141,448,,K7,725 CO-OP CITY BOULEVARD,,10475,0,1,1,"15,000","5,000",1969,4,K7,"3,000,000",3/14/24
2,CO-OP CITY,22 STORE BUILDINGS,4,5246,1,,K1,2260 TILLOTSON AVENUE,,10475,0,1,1,"5,000","5,000",1979,4,K1,"1,385,000",10/26/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5319,37,,A1,3154 BAISLEY AVENUE,,10465,1,0,1,"2,500","1,569",1920,1,A1,"610,000",12/21/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5320,22,,A9,3160 FAIRMOUNT AVENUE,,10465,1,0,1,"3,575","3,437",1965,1,A9,"950,000",7/6/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5325,3,,A2,3215 FAIRMOUNT AVENUE,,10465,1,0,1,"2,500","1,305",1940,1,A2,100,9/29/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5325,3,,A2,3215 FAIRMOUNT AVENUE,,10465,1,0,1,"2,500","1,305",1940,1,A2,"350,000",12/11/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5330,26,,A2,3252 WATERBURY AVENUE,,10465,1,0,1,"5,008","3,883",1930,1,A2,0,1/4/24
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5343,48,,A2,1219 ELLSWORTH AVENUE,,10465,1,0,1,"4,750","1,217",1955,1,A2,0,2/27/24
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5406,76,,A2,3165 WATERBURY AVENUE,,10465,1,0,1,"4,018",778,1945,1,A2,"690,000",6/29/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5406,83,,A2,3147 WATERBURY AVENUE,,10465,1,0,1,"3,399","2,012",1960,1,A2,0,10/17/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5406,85,,A2,3145 WATERBURY AVENUE,,10465,1,0,1,"5,735","1,024",1950,1,A2,"763,688",8/4/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,43,,A1,3218 COUNTRY CLUB ROAD,,10465,1,0,1,"2,302","1,472",1925,1,A1,"798,000",7/10/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,217,,A1,1362 KEARNEY AVENUE,,10465,1,0,1,"2,800","1,562",1930,1,A1,"618,000",6/14/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,242,,A2,3172 VALHALLA DR,,10465,1,0,1,"4,500","1,790",1930,1,A2,0,7/13/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,242,,A2,3172 VALHALLA DR,,10465,1,0,1,"4,500","1,790",1930,1,A2,"890,000",6/15/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,263,,A1,3159 PARSIFAL PLACE,,10465,1,0,1,"2,113","1,920",1940,1,A1,"430,000",11/17/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,267,,A1,3169 PARSIFAL PLACE,,10465,1,0,1,"2,113","1,920",1940,1,A1,"100,000",8/17/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,278,,A1,3191 PARSIFAL PLACE,,10465,1,0,1,"2,120","1,264",1930,1,A1,"580,000",12/8/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5408,287,,A1,3188 PARSIFAL PLACE,,10465,1,0,1,"2,184","1,280",1925,1,A1,"631,000",12/28/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,211,,A3,1270 STADIUM AVENUE,,10465,1,0,1,"5,113","2,436",1945,1,A3,"998,000",1/26/24
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,228,,A1,3298 AGAR PLACE,,10465,1,0,1,"7,179","1,273",1925,1,A1,"900,000",11/21/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,238,,A1,3327 CAMPBELL DRIVE,,10465,1,0,1,"5,230","1,584",1925,1,A1,"957,000",5/1/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,348,,A1,3344 CAMPBELL DRIVE,,10465,1,0,1,"5,050","3,038",2001,1,A1,0,10/12/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,355,,A1,3336 POLO PLACE,,10465,1,0,1,"10,000","1,947",1960,1,A1,"996,500",10/26/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,362,,A3,3348 POLO PLACE,,10465,1,0,1,"10,000","4,444",1925,1,A3,"1,250,000",1/11/24
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,428,,A3,3411 COUNTRY CLUB ROAD,,10465,1,0,1,"14,200","4,097",1997,1,A3,"2,150,000",8/25/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,448,,A1,3391-10 COUNTRY CLUB ROAD,,10465,1,0,1,"13,300","6,100",1987,1,A1,0,6/22/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,454,,A1,3391-07 COUNTRY CLUB ROAD,,10465,1,0,1,"3,250","2,500",1987,1,A1,"875,000",7/20/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,460,,A1,3391-11 COUNTRY CLUB ROAD,,10465,1,0,1,"9,680","6,100",1987,1,A1,0,6/22/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,643,,A1,3291 POLO PLACE,,10465,1,0,1,"4,573","2,192",1960,1,A1,0,7/24/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,646,,A1,3285 POLO PLACE,,10465,1,0,1,"4,573","2,392",1960,1,A1,"840,000",3/4/24
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,685,,A1,3338 COUNTRY CLUB ROAD,,10465,1,0,1,"5,643","1,646",1925,1,A1,0,7/18/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,750,,A5,1421 REED PLACE,,10465,1,0,1,"2,500","1,890",1960,1,A5,"700,000",10/13/23
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5409,751,,A5,1419 REED PLACE,,10465,1,0,1,"2,500","1,890",1960,1,A5,"695,000",1/4/24
